Code,Year,TOTAL,CO2,CH4,N2O,GVA,ITL1
E07000083,2021,412.2926442,299.2715695,79.71810971,33.30296495,3628,TLK
E07000083,2022,405.5868659,290.3015624,82.74113799,32.54416557,3758,TLK
E07000083,2023,387.8590079,275.5409362,80.99841057,31.31966114,3759,TLK
E06000053,2015,5.549089477,4.841225106,0.625786876,0.082077495,79,TLK
E06000053,2016,5.649874694,4.296387548,1.276817922,0.076669224,80,TLK
E06000053,2017,4.056998751,3.836878787,0.145610069,0.074509896,88,TLK
E06000053,2018,4.373056393,4.00138064,0.152298952,0.219376802,87,TLK
E06000053,2019,5.492607064,3.822453085,1.460134816,0.210019163,80,TLK
E06000053,2020,4.047528023,3.011516925,0.723853615,0.312157483,65,TLK
E06000053,2021,4.123474906,3.167294925,0.693414179,0.262765802,70,TLK
E06000053,2022,4.332393548,3.44991352,0.657385674,0.225094354,75,TLK
E06000053,2023,3.74784763,3.044774358,0.484323794,0.218749478,62,TLK
E06000024,2015,630.2867972,477.1430026,122.682091,30.4617036,4365,TLK
E06000024,2016,601.4040882,459.0794378,112.9086979,29.41595247,4550,TLK
E06000024,2017,599.9994842,447.2778133,122.4197169,30.30195407,4507,TLK
E06000024,2018,611.4861221,461.8137339,120.808269,28.86411925,4591,TLK
E06000024,2019,582.591207,430.2846354,123.4914798,28.81509185,4676,TLK
E06000024,2020,541.1349616,392.0547131,121.1093507,27.97089781,4345,TLK
E06000024,2021,573.666895,434.3937356,112.4942188,26.77894054,4877,TLK
E06000024,2022,549.1990473,414.2435991,109.1064763,25.8489719,5155,TLK
E06000024,2023,579.1097886,461.6114479,91.31361961,26.18472108,5306,TLK
E06000026,2015,541.8161425,434.9298993,96.19198974,10.69425348,6164,TLK
E06000026,2016,444.2610789,391.4614335,42.84857621,9.951069169,6351,TLK
E06000026,2017,405.0999078,349.9150104,44.43359064,10.75130677,6432,TLK
E06000026,2018,388.0423059,348.2933786,28.68308764,11.06583963,6471,TLK
E06000026,2019,372.1448703,324.6412367,36.0107208,11.4929128,6532,TLK
E06000026,2020,326.7933751,288.2928868,27.35604078,11.14444759,5623,TLK
E06000026,2021,386.0416133,340.842045,32.62367832,12.57589003,6662,TLK
E06000026,2022,350.70905,315.1311947,24.10026064,11.4775947,6748,TLK
E06000026,2023,319.7498534,285.8643,22.20162797,11.68392544,6687,TLK
E06000066,2015,3135.319059,1539.09265,1282.018357,314.2080522,12663,TLK
E06000066,2016,3045.047265,1441.48182,1298.002354,305.5630911,12730,TLK
E06000066,2017,2956.726194,1353.714232,1293.401025,309.6109369,13382,TLK
E06000066,2018,2816.910773,1313.931139,1193.73686,309.2427738,13657,TLK
E06000066,2019,2751.125411,1229.174569,1216.158595,305.792248,13725,TLK
E06000066,2020,2609.668791,1146.792219,1162.87978,299.9967917,12729,TLK
E06000066,2021,2597.951311,1272.105592,1028.257127,297.5885919,13567,TLK
E06000066,2022,2422.334884,1230.678299,909.3959967,282.2605887,13871,TLK
E06000066,2023,2317.384696,1140.708135,896.8136138,279.862947,14218,TLK
E06000025,2015,1006.54887,801.756441,165.3406911,39.45173767,12162,TLK
E06000025,2016,927.3457741,756.9110567,133.8492783,36.58543905,12462,TLK
E06000025,2017,891.4513454,723.6644835,129.896424,37.89043783,12653,TLK
E06000025,2018,893.3449112,725.9016309,129.615604,37.82767626,13000,TLK
E06000025,2019,833.3404792,672.8089346,122.4847564,38.04678817,13399,TLK
E06000025,2020,776.6006884,627.8094098,112.193988,36.59729056,13152,TLK
E06000025,2021,856.8826789,709.6458242,110.046071,37.19078373,14202,TLK
E06000025,2022,822.8288977,669.4898998,118.2886517,35.05034616,14834,TLK
E06000025,2023,792.0767641,631.9539566,126.5280799,33.59472755,15544,TLK
E06000030,2015,687.206459,552.7020537,111.7953176,22.70908772,10936,TLK
E06000030,2016,644.1877737,517.5057695,104.8370743,21.84492989,10798,TLK
E06000030,2017,571.9904388,483.7965463,65.46488174,22.7290107,10867,TLK
E06000030,2018,567.2513109,473.843615,71.38039438,22.02730151,11434,TLK
E06000030,2019,512.286152,435.0779485,56.11460676,21.0935967,11510,TLK
E06000030,2020,472.1683223,396.3373084,56.01054882,19.82046504,10160,TLK
E06000030,2021,465.4721842,398.4197509,45.28150068,21.77093263,10723,TLK
E06000030,2022,426.8777127,361.0153732,44.23898291,21.62335659,11888,TLK
E06000030,2023,402.0362239,339.2403232,44.88177774,17.91412295,11599,TLK
E06000027,2015,182.6680126,160.3287066,15.79829714,6.54100894,2338,TLK
E06000027,2016,162.4098848,144.3665452,11.66416196,6.379177621,2335,TLK
E06000027,2017,179.5991147,161.346806,12.0132654,6.23904336,2298,TLK
E06000027,2018,179.3543941,161.2340598,11.74806067,6.372273577,2178,TLK
E06000027,2019,169.658309,151.3083341,11.84443684,6.505538091,2229,TLK
E06000027,2020,158.0033837,139.7054779,12.01492335,6.282982483,1885,TLK
E06000027,2021,163.2775437,142.4628401,14.82438654,5.990317014,2322,TLK
E06000027,2022,148.5599439,130.9689997,11.30254126,6.288402891,2341,TLK
E06000027,2023,133.88805,117.3160486,10.41113537,6.160865965,2319,TLK
E06000054,2015,2074.029688,1297.833076,540.1660708,236.0305416,12962,TLK
E06000054,2016,1966.765267,1204.099802,536.8083778,225.8570873,13071,TLK
E06000054,2017,1986.499826,1176.089044,579.2954345,231.1153467,13166,TLK
E06000054,2018,1977.351662,1168.960788,577.7057984,230.685076,13298,TLK
E06000054,2019,1919.98513,1113.798003,573.0269338,233.1601934,13481,TLK
E06000054,2020,1776.83812,1037.584723,522.058284,217.1951126,12372,TLK
E06000054,2021,1903.247431,1131.215284,551.8664825,220.1656651,13651,TLK
E06000054,2022,1833.531882,1075.177263,545.9549047,212.3997137,14175,TLK
E06000054,2023,1771.112024,1019.092891,537.1386929,214.88044,14156,TLK
W06000019,2015,344.3036054,117.0729245,223.3479863,3.882694615,934,TLL
W06000019,2016,179.0186377,115.5103148,59.51129374,3.997029191,912,TLL
W06000019,2017,379.653588,112.0560762,263.4313716,4.166140189,964,TLL
W06000019,2018,378.8135504,119.8516559,254.9973864,3.964508071,1008,TLL
W06000019,2019,161.789296,119.9896511,37.82939458,3.970250276,998,TLL
W06000019,2020,158.4493866,112.7973973,42.08010834,3.571880941,925,TLL
W06000019,2021,184.5125777,131.0261775,49.71301671,3.773383483,1009,TLL
W06000019,2022,174.2840304,122.2529639,48.6457808,3.385285744,1041,TLL
W06000019,2023,152.8347476,102.8826087,46.6436404,3.308498491,1111,TLL
W06000013,2015,483.1214527,410.6608526,58.24497772,14.21562248,3331,TLL
W06000013,2016,459.1775476,384.2702815,61.42866909,13.47859703,3239,TLL
W06000013,2017,443.3462461,366.4023426,52.1180889,24.82581455,3400,TLL
W06000013,2018,463.8368405,381.1512055,55.97525162,26.71038338,3496,TLL
W06000013,2019,444.759395,353.0933726,65.76975519,25.89626726,3690,TLL
W06000013,2020,437.847182,347.7194936,63.39714561,26.73054278,3312,TLL
W06000013,2021,448.3061845,362.4106611,54.93830822,30.95721525,3486,TLL
W06000013,2022,463.2020918,374.3199991,54.15274848,34.72934421,3516,TLL
W06000013,2023,418.9235493,339.1329223,46.38118721,33.40943971,3408,TLL
W06000018,2015,423.339479,314.540282,95.15645483,13.64274222,2965,TLL
W06000018,2016,410.8363453,281.5084628,114.9728072,14.35507527,3074,TLL
W06000018,2017,370.3449499,263.5094429,92.41045749,14.42504953,3095,TLL
W06000018,2018,372.6127487,258.5561074,100.2507329,13.80590844,3180,TLL
W06000018,2019,376.4606359,242.5721115,119.694516,14.19400844,3251,TLL
W06000018,2020,359.10798,220.2932396,124.1224377,14.69230261,3036,TLL
W06000018,2021,355.7473698,239.5550733,101.1766475,15.01564895,3260,TLL
W06000018,2022,349.8895533,228.9880458,107.6052391,13.29626838,3231,TLL
W06000018,2023,339.2859438,208.3656382,117.5944776,13.32582796,3185,TLL
W06000015,2015,1019.289832,876.2371433,124.9579948,18.094694,12019,TLL
W06000015,2016,961.0506378,835.5498599,107.587549,17.91322895,12617,TLL
W06000015,2017,944.516372,753.0531149,173.7440352,17.71922184,13051,TLL
W06000015,2018,864.0269265,745.0296125,101.0042651,17.99304895,13339,TLL
W06000015,2019,813.1034696,691.0883223,103.9215885,18.09355886,13688,TLL
W06000015,2020,747.3521453,629.9640042,99.7276269,17.66051422,13114,TLL
W06000015,2021,866.8054851,697.3140475,151.4984147,17.99302287,13817,TLL
W06000015,2022,775.7618161,639.3753055,119.4997059,16.88680476,14083,TLL
W06000015,2023,677.780226,593.5213317,67.23861802,17.02027623,14040,TLL
W06000010,2015,1393.680066,579.5428989,638.9354428,175.201724,3553,TLL
W06000010,2016,1338.046367,541.7062353,615.5271098,180.8130218,3687,TLL
W06000010,2017,1330.171267,525.1981943,618.9898162,185.9832563,3629,TLL
W06000010,2018,1311.924964,501.5654662,633.3313148,177.0281834,3711,TLL
W06000010,2019,1291.877838,465.344303,649.7779398,176.7555953,3830,TLL
W06000010,2020,1208.667071,432.2126379,609.9134524,166.5409802,3428,TLL
W06000010,2021,1265.303979,463.3715651,630.9688243,170.9635901,3672,TLL
W06000010,2022,1214.015954,443.2667388,621.7912631,148.9579517,3875,TLL
W06000010,2023,1178.38919,446.6744243,584.7622034,146.9525627,3773,TLL
W06000008,2015,673.9503766,209.2785721,362.0648578,102.6069468,1481,TLL
W06000008,2016,647.412792,175.8040965,365.2857667,106.3229289,1492,TLL
W06000008,2017,649.1503679,168.2083805,370.5995672,110.3424202,1503,TLL
W06000008,2018,639.6288102,162.1178318,372.9760111,104.5349673,1542,TLL
W06000008,2019,635.8037624,156.6593563,373.0857147,106.0586913,1519,TLL
W06000008,2020,618.020425,145.2250853,369.5971468,103.1981929,1366,TLL
W06000008,2021,648.0521951,159.3027094,381.9007082,106.8487774,1444,TLL
W06000008,2022,621.7571003,150.2528215,378.1085369,93.39574194,1555,TLL
W06000008,2023,595.8105584,142.7671817,359.2634018,93.77997483,1576,TLL
W06000003,2015,490.8176942,207.2222085,237.4758409,46.11964478,1920,TLL
W06000003,2016,491.5860471,194.8874215,246.8129248,49.88570074,1974,TLL
W06000003,2017,490.8980293,190.5759013,248.5769297,51.74519824,2108,TLL
W06000003,2018,477.5525985,191.1561229,236.0857707,50.31070492,2072,TLL
W06000003,2019,471.4260248,184.1573997,235.7501041,51.51852091,2077,TLL
W06000003,2020,440.0947108,168.0841861,221.906118,50.1044068,1804,TLL
W06000003,2021,474.9619883,186.8026119,234.4797643,53.67961217,1882,TLL
W06000003,2022,452.0403296,173.621667,232.1389266,46.27973597,1938,TLL
W06000003,2023,436.8468694,165.2722147,223.7587564,47.81589834,2022,TLL
W06000004,2015,452.0860342,207.4864235,196.9906302,47.60898048,1985,TLL
W06000004,2016,449.2182917,198.111968,200.6647464,50.44157724,2042,TLL
W06000004,2017,439.6524217,193.7064458,195.0563059,50.88966998,2112,TLL
W06000004,2018,422.524757,185.7677561,186.4479034,50.3090975,2128,TLL
W06000004,2019,419.1818272,177.4634454,190.3404198,51.37796201,2124,TLL
W06000004,2020,409.2184219,160.5153118,198.0795448,50.62356526,1903,TLL
W06000004,2021,449.4568461,177.4674119,218.2859964,53.70343769,2102,TLL
W06000004,2022,429.1639977,165.9920184,215.6193816,47.55259762,2207,TLL
W06000004,2023,411.8337626,158.2380264,204.1162877,49.47944848,2187,TLL
W06000005,2015,1466.855867,1238.358764,188.4975244,39.99957893,4391,TLL
W06000005,2016,1443.743844,1210.744762,191.8151528,41.18392867,4596,TLL
W06000005,2017,1273.58245,1064.447784,167.8179366,41.31672931,4667,TLL
W06000005,2018,1377.292365,1195.707339,140.9434302,40.64159614,4847,TLL
W06000005,2019,1292.784787,1091.920902,159.755471,41.10841457,4968,TLL
W06000005,2020,1251.577249,1004.083428,206.4898882,41.00393305,4757,TLL
W06000005,2021,1371.605234,1137.775245,191.1220919,42.70789728,4977,TLL
W06000005,2022,1259.597121,1054.814233,166.1328425,38.65004517,5013,TLL
W06000005,2023,1033.699208,854.5019172,143.5798464,35.61744484,5188,TLL
W06000002,2015,781.8691175,304.6204817,393.132723,84.11591288,2644,TLL
W06000002,2016,762.5918806,280.3318891,390.4333845,91.82660703,2618,TLL
W06000002,2017,741.2918258,263.9434812,385.153269,92.1950756,2725,TLL
W06000002,2018,708.4946521,262.9009229,356.6873806,88.90634862,2717,TLL
W06000002,2019,703.2958113,244.1601025,369.1864122,89.94929655,2743,TLL
W06000002,2020,646.9036289,220.5223988,342.8918046,83.48942548,2241,TLL
W06000002,2021,677.7570886,245.2390222,342.5418525,89.97621381,2542,TLL
W06000002,2022,652.2378419,238.4130706,339.1313861,74.69338523,2616,TLL
W06000002,2023,641.2195023,231.4267227,333.1004466,76.69233309,2600,TLL
W06000001,2015,369.1773105,152.288552,171.5272731,45.36148543,1147,TLL
W06000001,2016,354.230349,139.4579896,166.4414129,48.3309465,1196,TLL
W06000001,2017,356.0158284,133.5502029,171.3022828,51.16334262,1207,TLL
W06000001,2018,350.2405256,131.9810465,169.9689608,48.2905182,1229,TLL
W06000001,2019,347.9093512,126.9947988,172.6739465,48.2406059,1258,TLL
W06000001,2020,341.2920016,116.9686578,175.9840094,48.33933432,1083,TLL
W06000001,2021,366.6315027,130.0660021,186.4518548,50.11364581,1227,TLL
W06000001,2022,353.9635137,125.038479,185.2482921,43.67674258,1378,TLL
W06000001,2023,334.5610889,112.7487029,178.4184304,43.39395556,1340,TLL
W06000024,2015,160.1579608,118.1119409,37.37390179,4.67211809,922,TLL
W06000024,2016,178.1048386,131.2839779,41.93497505,4.885885669,958,TLL
W06000024,2017,154.7367389,115.1777611,34.66601075,4.892967004,1021,TLL
W06000024,2018,150.0342315,117.8093133,27.36669487,4.858223304,1102,TLL
W06000024,2019,148.732893,109.6113822,34.18727858,4.934232214,1108,TLL
W06000024,2020,129.7414215,95.07655324,29.79015721,4.874711099,994,TLL
W06000024,2021,137.3566517,106.7685341,25.70418725,4.883930395,1075,TLL
W06000024,2022,129.4343081,100.8766667,24.18243891,4.375202451,1072,TLL
W06000024,2023,115.9588107,92.44528797,18.90852384,4.604998856,1135,TLL
W06000021,2015,566.5304887,342.438179,163.4032349,60.68907471,2225,TLL
W06000021,2016,557.7839446,336.5927567,160.0751164,61.11607155,2162,TLL
W06000021,2017,523.1212236,299.9106945,160.8894928,62.32103628,2174,TLL
W06000021,2018,496.8018745,278.1121857,157.8086281,60.88106066,2244,TLL
W06000021,2019,494.2102794,274.6470095,156.8834702,62.67979965,2268,TLL
W06000021,2020,470.0010585,253.293251,158.0035012,58.70430625,2141,TLL
W06000021,2021,494.1622177,276.697937,157.8096786,59.65460201,2182,TLL
W06000021,2022,482.389439,268.54114,158.308862,55.53943698,2269,TLL
W06000021,2023,462.8900408,258.0177679,148.72931,56.14296298,2298,TLL
W06000012,2015,7955.83504,7699.702684,231.9747091,24.15764695,2709,TLL
W06000012,2016,7073.555554,6871.836863,178.2572051,23.46148545,2784,TLL
W06000012,2017,7287.978923,7072.356942,191.3105455,24.31143493,2762,TLL
W06000012,2018,6449.265443,6220.624427,205.6295624,23.01145444,2772,TLL
W06000012,2019,7046.332186,6688.258731,333.9769539,24.09650109,2851,TLL
W06000012,2020,6610.211141,6239.09423,348.0146564,23.10225469,2548,TLL
W06000012,2021,6743.926155,6401.824394,312.2235667,29.87819418,2766,TLL
W06000012,2022,6020.907556,5712.111903,283.4207479,25.37490461,2672,TLL
W06000012,2023,5979.536618,5706.511842,248.0782278,24.94654827,2597,TLL
W06000022,2015,878.2571961,715.2728493,144.9021935,18.08215339,3875,TLL
W06000022,2016,804.3340774,609.5444122,176.513898,18.27576723,4232,TLL
W06000022,2017,648.6882019,537.9339726,92.14678996,18.60743934,4348,TLL
W06000022,2018,704.8479041,595.362968,91.03644043,18.44849565,4686,TLL
W06000022,2019,640.539582,526.8047579,94.69855605,19.03626807,4677,TLL
W06000022,2020,604.5621689,481.8556848,104.1571338,18.54935037,4128,TLL
W06000022,2021,661.5798648,522.3057779,120.6097439,18.66434304,4298,TLL
W06000022,2022,613.9347778,479.1954455,117.4593203,17.28001211,4485,TLL
W06000022,2023,585.5205617,448.4507701,120.003641,17.06615059,4437,TLL
W06000009,2015,1192.627403,488.8093088,539.7153162,164.1027785,2904,TLL
W06000009,2016,1128.792302,424.0978856,537.355515,167.3389019,3074,TLL
W06000009,2017,1113.041554,383.2949536,556.3768896,173.369711,3030,TLL
W06000009,2018,1068.220893,354.4088437,549.2118616,164.6001882,2922,TLL
W06000009,2019,1075.368235,370.2782166,542.7338835,162.3561346,2907,TLL
W06000009,2020,1017.89649,334.3896329,528.357304,155.1495535,2297,TLL
W06000009,2021,1034.604547,343.3046078,531.9289323,159.3710071,2497,TLL
W06000009,2022,1055.226023,301.7759871,606.0165447,147.4334907,2967,TLL
W06000009,2023,1166.19774,273.7582729,743.119667,149.3198003,2892,TLL
W06000023,2015,1577.148113,421.2140723,950.152375,205.7816655,2578,TLL
W06000023,2016,1569.338432,395.953803,948.1022905,225.2823386,2597,TLL
W06000023,2017,1569.387536,381.4379374,960.7393509,227.2102476,2588,TLL
W06000023,2018,1480.573425,367.1354415,891.3000106,222.1379729,2591,TLL
W06000023,2019,1480.310513,354.8439809,900.2528088,225.2137233,2562,TLL
W06000023,2020,1398.907816,328.2406854,858.2270179,212.4401129,2353,TLL
W06000023,2021,1457.531861,357.0794857,879.3112079,221.1411675,2428,TLL
W06000023,2022,1409.602243,342.2154105,875.3357738,192.0510589,2507,TLL
W06000023,2023,1399.445968,335.8387976,858.8041749,204.8029957,2570,TLL
W06000016,2015,553.2251969,423.6724817,112.8654582,16.68725698,4693,TLL
W06000016,2016,515.4065967,407.5462587,90.38975081,17.47058719,4787,TLL
W06000016,2017,492.790741,395.6933912,78.91281572,18.18453412,4753,TLL
W06000016,2018,501.576421,406.4853264,77.39101762,17.70007694,4749,TLL
W06000016,2019,480.0980229,371.2825986,91.11588947,17.69953482,4759,TLL
W06000016,2020,455.0063799,349.2063695,90.09053649,15.70947385,4212,TLL
W06000016,2021,478.7080089,376.457719,85.86502682,16.3852631,4415,TLL
W06000016,2022,456.8847384,352.5334789,90.0010736,14.35018584,4697,TLL
W06000016,2023,413.4082915,321.6577249,77.26560036,14.48496625,4579,TLL
W06000011,2015,661.5303463,477.8219851,164.1153352,19.59302589,5519,TLL
W06000011,2016,640.2706344,437.6753794,182.7625186,19.83273638,5725,TLL
W06000011,2017,662.3161425,489.4785809,152.3420356,20.49552591,5947,TLL
W06000011,2018,632.8767193,438.6056683,174.4519163,19.8191348,6260,TLL
W06000011,2019,646.3018729,412.9648984,213.7884819,19.54849261,6295,TLL
W06000011,2020,605.4389325,385.234869,201.1661321,19.03793147,5560,TLL
W06000011,2021,591.1102351,405.4845308,165.8066849,19.81901946,5750,TLL
W06000011,2022,484.2861468,376.6102734,90.10891083,17.56696248,5904,TLL
W06000011,2023,460.1957147,352.3559132,89.92107129,17.91873022,5900,TLL
W06000020,2015,257.8354744,221.0211463,30.50584546,6.308482635,1692,TLL
W06000020,2016,233.1500122,200.2922714,26.46927734,6.388463533,1640,TLL
W06000020,2017,213.0270725,180.7982352,25.66052901,6.568308269,1700,TLL
W06000020,2018,212.9573596,179.8756415,26.83391782,6.247800307,1796,TLL
W06000020,2019,210.713219,169.0683219,35.3612988,6.283598329,1897,TLL
W06000020,2020,187.4896056,158.1521207,23.36636157,5.971123376,1655,TLL
W06000020,2021,192.4428294,165.355081,21.00084414,6.086904327,1733,TLL
W06000020,2022,186.0982632,157.9035867,22.04550422,6.149172287,1817,TLL
W06000020,2023,173.023892,143.1095974,23.20573792,6.708556687,1819,TLL
W06000014,2015,932.3670477,793.4830034,109.251829,29.63221527,2299,TLL
W06000014,2016,870.4243752,735.3087332,106.9322402,28.18340177,2315,TLL
W06000014,2017,863.1683011,729.3016959,104.8939194,28.97268585,2250,TLL
W06000014,2018,860.4861815,740.5194653,91.45108823,28.51562801,2218,TLL
W06000014,2019,851.0865718,736.2862865,85.80248285,28.99780248,2259,TLL
W06000014,2020,790.2635524,693.6239113,69.46950859,27.1701325,1928,TLL
W06000014,2021,811.9634088,711.1312604,73.04183828,27.79031009,2013,TLL
W06000014,2022,783.7481473,692.1514452,65.92329521,25.67340682,2192,TLL
W06000014,2023,697.1866519,610.0452516,61.83810246,25.30329777,2199,TLL
W06000006,2015,881.9735861,602.4332038,227.4222515,52.11813089,3456,TLL
W06000006,2016,759.087166,506.0041947,202.1934567,50.88951465,3441,TLL
W06000006,2017,842.7184239,580.0063062,210.6072469,52.10487079,3450,TLL
W06000006,2018,818.7827141,564.4168397,202.5859024,51.77997194,3655,TLL
W06000006,2019,766.5512546,511.3796037,204.0353231,51.13632786,3753,TLL
W06000006,2020,719.4037855,490.0681221,179.8201148,49.51554857,3480,TLL
W06000006,2021,789.3545391,558.1621832,181.630437,49.56191896,3889,TLL
W06000006,2022,717.9258532,507.4398278,164.2886657,46.19735965,3939,TLL
W06000006,2023,710.353446,490.2615059,172.8945383,47.1974018,4086,TLL
S12000033,2015,822.4219431,678.735543,121.8525537,21.8338464,13260,TLM
S12000033,2016,743.8305948,607.6137152,115.956074,20.26080564,11898,TLM
S12000033,2017,670.141999,580.3270653,69.28932474,20.52560895,11306,TLM
S12000033,2018,656.9155955,566.756781,69.70646943,20.4523451,11235,TLM
S12000033,2019,630.8084891,541.7221861,69.00131803,20.08498493,11447,TLM
S12000033,2020,539.2186778,457.8596674,61.75182053,19.60718981,9712,TLM
S12000033,2021,569.1580813,497.0846878,52.4732074,19.60018609,9986,TLM
S12000033,2022,554.9940572,466.0280189,69.96343978,19.00259857,10231,TLM
S12000033,2023,515.4251223,435.1983856,61.46322094,18.76351581,10258,TLM
S12000034,2015,1892.26378,840.0316306,717.0852064,335.1469435,8319,TLM
S12000034,2016,1826.409922,795.5295642,704.2601361,326.6202216,7914,TLM
S12000034,2017,1839.81494,783.4044152,723.8980003,332.5125248,8053,TLM
S12000034,2018,1750.814627,730.7836718,695.9445078,324.0864476,7594,TLM
S12000034,2019,1737.925457,715.3133756,697.4666516,325.1454295,7361,TLM
S12000034,2020,1677.461481,666.2290698,690.0663276,321.1660836,6734,TLM
S12000034,2021,1740.681019,741.0122834,680.451552,319.2171832,6926,TLM
S12000034,2022,1693.678558,714.0376203,669.0619298,310.5790076,6796,TLM
S12000034,2023,1641.007228,723.8940323,609.1137554,307.9994403,6740,TLM
S12000041,2015,630.9673161,387.7086898,131.1264464,112.1321799,2101,TLM
S12000041,2016,597.0933263,359.6880636,129.9514024,107.4538602,2169,TLM
S12000041,2017,587.7872173,350.1324736,126.9048998,110.7498439,2170,TLM
S12000041,2018,555.3543878,337.142824,109.9811152,108.2304486,2191,TLM
S12000041,2019,549.2173255,328.4071961,111.5652836,109.2448458,2324,TLM
S12000041,2020,519.1706741,300.0942009,112.1674907,106.9089825,2022,TLM
S12000041,2021,549.917592,333.2903997,111.2355416,105.3916508,2268,TLM
S12000041,2022,529.1668668,316.8516853,109.7367599,102.5784216,2410,TLM
S12000041,2023,533.8910018,323.0086411,106.4640359,104.4183248,2352,TLM
S12000035,2015,548.684249,238.192334,238.6036444,71.88827062,2184,TLM
S12000035,2016,500.6380197,219.1530817,211.7586309,69.72630718,2216,TLM
S12000035,2017,497.4314609,213.4358472,214.4802862,69.51532747,2323,TLM
S12000035,2018,482.2898167,213.4745128,200.404484,68.41081988,2283,TLM
S12000035,2019,470.2767554,198.3166013,203.866021,68.09413311,2344,TLM
S12000035,2020,451.6195,181.1623039,204.5431442,65.91405183,2090,TLM
S12000035,2021,478.2324911,204.3633753,206.5877397,67.28137609,2268,TLM
S12000035,2022,471.0101877,199.9864173,211.5727323,59.45103806,2352,TLM
S12000035,2023,455.1904231,191.352269,206.4171202,57.42103389,2379,TLM
S12000036,2015,1393.280108,1205.260062,155.6659912,32.35405498,25051,TLM
S12000036,2016,1251.694186,1082.111288,138.8818201,30.70107806,26788,TLM
S12000036,2017,1187.208269,1034.686879,122.1653963,30.3559935,28356,TLM
S12000036,2018,1200.066327,1019.964816,149.8358796,30.26563137,28910,TLM
S12000036,2019,1108.657583,945.8407718,132.4825046,30.33430703,29420,TLM
S12000036,2020,940.6807838,818.9876756,91.7466949,29.94641338,25797,TLM
S12000036,2021,1062.680319,929.7335872,102.4216105,30.52512183,28474,TLM
S12000036,2022,1047.097463,871.6572796,144.9670225,30.47316084,30599,TLM
S12000036,2023,989.2192175,821.642788,137.3326906,30.24373889,31451,TLM
S12000005,2015,421.0713814,386.2486187,25.56810742,9.254655311,1057,TLM
S12000005,2016,429.2852161,395.4739507,24.34646605,9.46479932,1087,TLM
S12000005,2017,415.159273,382.6308214,22.88576338,9.642688194,1103,TLM
S12000005,2018,427.606666,395.0519247,23.12456045,9.430180827,1195,TLM
S12000005,2019,419.5256003,387.699095,22.93563719,8.890868072,1213,TLM
S12000005,2020,385.4203858,355.3289262,21.81548821,8.275971414,1077,TLM
S12000005,2021,361.3065796,332.4673239,20.15151341,8.687742269,1178,TLM
S12000005,2022,362.455831,333.1648586,20.81901974,8.471952665,1279,TLM
S12000005,2023,342.547518,314.0549173,20.35540377,8.137196891,1135,TLM
S12000006,2015,2166.582328,754.2062446,1083.85626,328.5198232,3827,TLM
S12000006,2016,2141.537702,734.8959686,1081.395195,325.2465389,3854,TLM
S12000006,2017,2137.516096,724.2577035,1091.22341,322.0349822,4003,TLM
S12000006,2018,2066.510191,683.3701785,1065.220325,317.9196884,3878,TLM
S12000006,2019,2035.043105,654.6504959,1060.673393,319.7192169,3980,TLM
S12000006,2020,1986.235239,619.100464,1055.067405,312.0673704,3545,TLM
S12000006,2021,2082.44068,699.9997851,1065.533101,316.9077939,3759,TLM
S12000006,2022,2004.997016,653.7741085,1058.725279,292.4976284,3805,TLM
S12000006,2023,1979.136632,646.7657138,1052.947338,279.4235797,3846,TLM
S12000042,2015,385.9998729,360.8970862,15.77872765,9.324058989,3915,TLM
S12000042,2016,353.5080821,326.3765134,18.40442541,8.727143283,3858,TLM
S12000042,2017,339.9547719,309.8839434,21.30132813,8.769500355,3937,TLM
S12000042,2018,337.0081282,302.2329123,26.05024023,8.724975702,3960,TLM
S12000042,2019,299.9635647,265.9570329,25.26314319,8.743388578,4059,TLM
S12000042,2020,325.0088815,292.6870617,23.63557763,8.686242227,3419,TLM
S12000042,2021,292.3599273,265.4871618,17.88634836,8.986417166,3795,TLM
S12000042,2022,268.9923523,238.941385,21.26947833,8.78148895,3872,TLM
S12000042,2023,254.6358017,227.6168879,18.1948893,8.824024473,3975,TLM
S12000008,2015,579.6709887,272.8785136,235.9756521,70.81682308,2169,TLM
S12000008,2016,551.300039,251.8517368,229.6155541,69.83274809,2169,TLM
S12000008,2017,540.7661891,247.3472326,224.9918291,68.42712737,2286,TLM
S12000008,2018,523.3645028,242.1499356,214.4474931,66.76707409,2193,TLM
S12000008,2019,508.9133768,222.1533571,218.7976618,67.96235786,2141,TLM
S12000008,2020,490.4301251,207.4995651,216.446729,66.48383094,1855,TLM
S12000008,2021,521.545561,234.1728545,220.250033,67.12267344,2080,TLM
S12000008,2022,496.1280862,217.0047558,218.3335144,60.789816,2134,TLM
S12000008,2023,480.3980083,208.2366913,215.7334636,56.42785342,2176,TLM
S12000045,2015,201.2204617,135.593021,52.56971707,13.05772365,1505,TLM
S12000045,2016,186.5570483,123.1692228,50.34800643,13.03981912,1501,TLM
S12000045,2017,186.7569783,121.0636769,51.982347,13.7109544,1602,TLM
S12000045,2018,165.861748,114.5219047,38.46900935,12.87083396,1604,TLM
S12000045,2019,151.2306299,102.9665108,35.48999118,12.77412797,1617,TLM
S12000045,2020,138.847781,95.41381282,31.02787609,12.40609211,1372,TLM
S12000045,2021,154.335845,108.070307,33.27067151,12.9948665,1539,TLM
